date,regime,picks,wins,losses,holds,no_data,acceptance_mode,eligible_count,breadth_above_sma20,input_mode,bundle_id,bundle_composite_sha256,pit_grade
2021-08-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-08-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-08-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-08-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-08-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-08-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-08-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-08-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-08-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-08-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-08-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-08-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-08-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-08-31,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-02,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-03,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-06,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-07,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-08,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-09,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-10,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-13,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-09-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-10-08,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-10-11,bull,2,0,2,0,0,selective,13,0.3182,live,,,
2021-10-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-10-13,bull,2,0,2,0,0,selective,7,0.2911,live,,,
2021-10-14,bull,2,0,0,2,0,selective,8,0.2934,live,,,
2021-10-15,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-10-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-10-19,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-10-20,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-10-21,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-10-22,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-10-25,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-10-26,bull,2,1,1,0,0,full,24,0.4135,live,,,
2021-10-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-10-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-10-29,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-02,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-03,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-04,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-11,bull,2,1,1,0,0,full,24,0.5755,live,,,
2021-11-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-22,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-23,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-24,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-25,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-11-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-02,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-03,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-06,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-07,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-08,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-09,bull,2,0,1,1,0,full,24,0.6196,live,,,
2021-12-10,bull,2,0,1,1,0,full,27,0.6152,live,,,
2021-12-13,bull,2,0,2,0,0,full,26,0.6474,live,,,
2021-12-14,bull,2,0,2,0,0,full,27,0.5848,live,,,
2021-12-15,bull,2,0,1,1,0,full,26,0.5507,live,,,
2021-12-16,bull,2,0,2,0,0,full,28,0.5993,live,,,
2021-12-17,bull,2,0,1,1,0,full,24,0.5027,live,,,
2021-12-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-21,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-22,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-23,bull,2,2,0,0,0,full,24,0.5418,live,,,
2021-12-24,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-27,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-28,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-30,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2021-12-31,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-04,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-06,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-07,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-01-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-07,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-02-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-02,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-03,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-04,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-07,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-03-31,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-06,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-07,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-04-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-06,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-05-31,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-06-01,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-06-02,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-06-06,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-06-07,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-06-08,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-06-09,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-06-10,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-06-13,bull,2,1,0,1,0,full,18,0.796,live,,,
2022-06-14,bull,2,1,1,0,0,full,19,0.7778,live,,,
2022-06-15,bull,2,0,1,1,0,full,21,0.8038,live,,,
2022-06-16,bull,2,1,1,0,0,full,20,0.7979,live,,,
2022-06-17,bull,2,0,1,1,0,full,13,0.7933,live,,,
2022-06-20,bull,2,0,2,0,0,full,18,0.8151,live,,,
2022-06-21,bull,2,0,0,2,0,full,18,0.7673,live,,,
2022-06-22,bull,2,1,0,1,0,full,19,0.5921,live,,,
2022-06-23,bull,2,2,0,0,0,full,15,0.7139,live,,,
2022-06-24,bull,2,1,0,1,0,full,15,0.7471,live,,,
2022-06-27,bull,2,1,1,0,0,full,21,0.7594,live,,,
2022-06-28,bull,2,2,0,0,0,full,17,0.8107,live,,,
2022-06-29,bull,2,1,0,1,0,full,20,0.6777,live,,,
2022-06-30,bull,2,1,0,1,0,full,16,0.6971,live,,,
2022-07-01,bull,2,0,1,1,0,full,23,0.6449,live,,,
2022-07-04,bull,2,1,1,0,0,full,20,0.6885,live,,,
2022-07-05,bull,2,0,2,0,0,full,28,0.6239,live,,,
2022-07-06,bull,2,0,1,1,0,full,29,0.5018,live,,,
2022-07-07,bull,2,0,2,0,0,full,19,0.5162,live,,,
2022-07-08,bull,2,1,1,0,0,full,26,0.5003,live,,,
2022-07-11,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-07-12,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-07-13,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-07-14,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-07-15,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-07-18,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-07-19,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-07-20,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-07-21,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-07-22,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-07-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-07-26,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-07-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-07-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-07-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-02,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-03,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-04,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-08-31,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-02,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-05,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-06,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-07,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-09-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-12,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-19,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-26,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-10-31,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-01,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-02,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-03,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-04,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-07,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-11,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-15,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-16,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-18,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-25,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-29,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-11-30,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-12-01,bull,2,0,1,1,0,full,15,0.5768,live,,,
2022-12-02,bull,2,0,0,1,1,full,25,0.5917,live,,,
2022-12-05,bull,2,1,0,1,0,full,17,0.6571,live,,,
2022-12-06,bull,2,0,1,1,0,full,22,0.6634,live,,,
2022-12-07,bull,2,0,1,1,0,full,21,0.637,live,,,
2022-12-08,bull,2,0,1,1,0,full,23,0.5536,live,,,
2022-12-09,bull,2,0,2,0,0,full,17,0.5544,live,,,
2022-12-12,bull,2,0,0,1,1,full,26,0.4682,live,,,
2022-12-13,bull,2,0,1,1,0,full,22,0.4396,live,,,
2022-12-14,bull,2,0,1,1,0,full,18,0.415,live,,,
2022-12-15,bull,2,0,1,1,0,full,22,0.411,live,,,
2022-12-16,bull,2,0,2,0,0,full,21,0.3678,live,,,
2022-12-19,bull,2,0,0,2,0,full,24,0.2122,live,,,
2022-12-20,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-12-21,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-12-22,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-12-23,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-12-26,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-12-27,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-12-28,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-12-29,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2022-12-30,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-01-03,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-01-04,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-01-05,bull,2,0,0,2,0,full,12,0.5316,live,,,
2023-01-06,bull,2,1,0,1,0,full,18,0.558,live,,,
2023-01-09,bull,2,1,0,1,0,full,16,0.6348,live,,,
2023-01-10,bull,2,0,0,2,0,full,19,0.6229,live,,,
2023-01-11,bull,2,0,1,1,0,full,23,0.5631,live,,,
2023-01-12,bull,2,1,1,0,0,full,25,0.591,live,,,
2023-01-13,bull,2,0,1,1,0,full,23,0.6752,live,,,
2023-01-16,bull,2,2,0,0,0,full,16,0.8083,live,,,
2023-01-17,bull,2,0,2,0,0,full,26,0.8094,live,,,
2023-01-18,bull,2,0,2,0,0,full,23,0.8191,live,,,
2023-01-19,bull,2,0,1,1,0,full,17,0.8322,live,,,
2023-01-20,bull,2,0,0,0,2,full,17,0.88,live,,,
2023-01-30,bull,2,1,1,0,0,full,25,0.8783,live,,,
2023-01-31,bull,2,0,1,1,0,full,23,0.8595,live,,,
2023-02-01,bull,2,1,0,1,0,full,17,0.8761,live,,,
2023-02-02,bull,2,0,1,1,0,full,26,0.8812,live,,,
2023-02-03,bull,2,0,1,1,0,full,26,0.8357,live,,,
2023-02-06,bull,2,1,1,0,0,full,29,0.7771,live,,,
2023-02-07,bull,2,1,0,1,0,full,23,0.7629,live,,,
2023-02-08,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-02-09,bull,2,0,2,0,0,full,17,0.7831,live,,,
2023-02-10,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-02-13,bull,2,0,2,0,0,full,23,0.7906,live,,,
2023-02-14,bull,2,1,1,0,0,full,30,0.7911,live,,,
2023-02-15,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-02-16,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-02-17,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-02-20,bull,2,0,0,2,0,full,24,0.5766,live,,,
2023-02-21,bull,2,0,1,1,0,full,27,0.6056,live,,,
2023-02-22,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-02-23,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-02-24,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-02-27,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-02-28,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-01,bull,2,0,1,1,0,full,30,0.5712,live,,,
2023-03-02,bull,2,0,2,0,0,full,30,0.5434,live,,,
2023-03-03,bull,2,0,2,0,0,full,38,0.549,live,,,
2023-03-06,bull,2,0,1,1,0,full,33,0.536,live,,,
2023-03-07,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-08,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-09,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-10,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-13,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-14,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-15,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-16,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-17,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-20,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-21,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-22,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-23,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-24,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-27,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-28,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-29,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-30,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-03-31,bear,0,0,0,0,0,regime_filtered,0,,live,,,
2023-04-03,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
2023-04-04,choppy,0,0,0,0,0,regime_filtered,0,,live,,,
